Symbol,Interval,Hurst Exponent,Deviation,Average Volume,Data Points
DD,1d,0.4790142563083726,0.020985743691627423,2971545.857033989,13122
AXP,1d,0.5185942521059643,0.018594252105964326,5012421.312299955,13122
BMY,1d,0.5150762511546835,0.015076251154683473,6166967.743789056,13122
HAL,1d,0.486044894754716,0.013955105245283983,6516734.651577503,13122
PCG,1d,0.5127327624499113,0.012732762449911283,2963774.3585581467,13122
TXN,1d,0.5088465638874078,0.008846563887407788,8348090.971345832,13122
F,1d,0.5084537639308203,0.008453763930820313,23595619.53482701,13122
WFC,1d,0.5009232176615864,0.0009232176615864285,12099994.18541381,13122
WMT,1d,0.547827369774078,0.04782736977407798,22523644.365487672,13062
HUBB,1d,0.5412580158642674,0.04125801586426736,132953.8802215555,12999
AIG,1d,0.5412826377425365,0.04128263774253649,2717654.9731812575,12976
GWW,1d,0.5800143124845607,0.0800143124845607,346378.84051923966,12942
BALL,1d,0.5635950396599736,0.0635950396599736,1712492.967006645,12942
MKC,1d,0.5635592401879774,0.06355924018797743,1161007.3922114046,12942
SPGI,1d,0.5619746617774048,0.06197466177740485,1240627.1059341677,12942
ECL,1d,0.5577034602874368,0.05770346028743678,856831.3639313861,12942
CLX,1d,0.5555791584501677,0.0555791584501677,841413.3490186988,12942
NEE,1d,0.5543933253545476,0.05439332535454755,5151962.7337351255,12942
BDX,1d,0.5540701554946011,0.054070155494601146,976192.4794467625,12942
VMC,1d,0.5457091956375617,0.045709195637561706,481656.96322052233,12942
MMC,1d,0.5438085568667321,0.04380855686673213,1523225.1386957194,12942
NI,1d,0.5429005195057919,0.04290051950579188,2397347.670607325,12942
LNT,1d,0.537236428154998,0.03723642815499795,581484.9127646423,12942
RVTY,1d,0.5324985325736151,0.032498532573615124,557274.0125946531,12942
K,1d,0.5323096207441808,0.032309620744180756,1228765.4984546439,12942
SNA,1d,0.5307265361856028,0.030726536185602837,247667.21843609953,12942
ES,1d,0.5305609771816147,0.030560977181614657,728350.9111420183,12942
CVS,1d,0.5287730978277263,0.0287730978277263,4056351.7115592645,12942
XEL,1d,0.5286628946540642,0.02866289465406424,1328911.2395302118,12942
TXT,1d,0.5284397005621793,0.02843970056217926,1364658.0116674392,12942
AVY,1d,0.5283132422704019,0.028313242270401884,425417.9184824602,12942
CMS,1d,0.5279385156979772,0.02793851569797723,1140107.4758924432,12942
EVRG,1d,0.5272160483838679,0.02721604838386793,526776.7818729717,12942
TGT,1d,0.5268832171034571,0.02688321710345709,4098193.095193942,12942
CMI,1d,0.5256516626696698,0.025651662669669784,1235571.1580899397,12942
CPB,1d,0.5250692903734665,0.025069290373466502,1155548.2115592645,12942
BAC,1d,0.4905295466539691,0.009470453346030916,38714118.77190542,12942
TER,1d,0.5070270318608899,0.007027031860889932,1744858.8103847937,12942
PNW,1d,0.5067565838101618,0.006756583810161754,459189.5968165662,12942
ITW,1d,0.5560887332296216,0.0560887332296216,1237067.6552444308,12928
CL,1d,0.5599299848179384,0.05992998481793843,3577444.577057318,12893
MDT,1d,0.5311939778827409,0.03119397788274092,4162001.4406266967,12893
EXC,1d,0.5297467693622004,0.029746769362200443,3702602.590708136,12893
WY,1d,0.43641794233948333,0.06358205766051667,1740561.957803289,12892
FRT,1d,0.5325513274468738,0.032551327446873835,234110.3218274899,12892
EIX,1d,0.5240550521238275,0.024055052123827525,1321373.2369686628,12892
PNR,1d,0.5180852565840798,0.01808525658407978,733242.2540335092,12892
USB,1d,0.5178887453078814,0.017888745307881426,4275345.991390009,12892
BK,1d,0.48767412436399543,0.012325875636004568,3103399.509928638,12892
SYY,1d,0.5438805218073267,0.04388052180732671,1961407.88175964,12889
WRB,1d,0.5816599793469708,0.08165997934697078,1277364.513153774,12772
IFF,1d,0.5393457657682574,0.039345765768257435,481300.95280826854,12481
TAP,1d,0.5065804694334768,0.006580469433476788,822375.4596650214,12359
TRV,1d,0.5348728947872652,0.034872894787265185,1378688.7074046861,12249
PNC,1d,0.5218306177612604,0.021830617761260385,1453963.0022042615,12249
LMT,1d,0.5820586978452019,0.08205869784520192,1442976.528792311,11965
C,1d,0.5145267564793752,0.01452675647937518,9759170.994901797,11965
FDX,1d,0.5386979218035598,0.0386979218035598,1601367.6557025078,11644
WDC,1d,0.5112387106843752,0.011238710684375208,2428457.0768495174,11503
DHR,1d,0.6018842706430806,0.10188427064308059,2876573.6116733556,11462
APA,1d,0.49331378365827455,0.006686216341725448,2720237.5742434906,11368
UNP,1d,0.5583598626321578,0.058359862632157755,3986587.833511777,11208
LUV,1d,0.5378474797575565,0.037847479757556535,4901294.712883655,11208
PEG,1d,0.5164993810236759,0.016499381023675874,1812961.3782119914,11208
BIO,1d,0.5802949725438084,0.08029497254380835,79682.57534246576,11169
CHD,1d,0.6013918433152461,0.10139184331524609,988298.769630692,11156
PGR,1d,0.5946251980990701,0.0946251980990701,2879352.699533883,11156
ADP,1d,0.5923342711671463,0.09233427116714632,2050945.874865543,11156
SHW,1d,0.5916776977808006,0.0916776977808006,1934879.1049659376,11156
SYK,1d,0.5916072246281961,0.09160722462819615,1412019.938508426,11156
HSY,1d,0.590522396319844,0.09052239631984405,895503.9647723198,11156
ROL,1d,0.5863838513260419,0.08638385132604187,1132053.1181427035,11156
WEC,1d,0.583037222842306,0.08303722284230597,950198.0614019362,11156
TMO,1d,0.5796633014481261,0.07966330144812606,1129198.4108103262,11156
HRL,1d,0.5769915764064443,0.07699157640644427,1205373.610613123,11156
ABT,1d,0.5769849064579916,0.07698490645799161,8014136.314718537,11156
GIS,1d,0.5769319784029311,0.07693197840293109,2982605.6683399067,11156
WST,1d,0.5761806111401414,0.07618061114014141,216745.85048404447,11156
TT,1d,0.5724550247146389,0.07245502471463894,2577522.560684833,11156
TFX,1d,0.5696419186996022,0.06964191869960223,159832.35182861242,11156
AFL,1d,0.5598592813913998,0.05985928139139984,3558793.055485837,11156
NEM,1d,0.44256980751973685,0.057430192480263154,4028742.389566153,11156
MTB,1d,0.5572835684279189,0.05728356842791893,476186.2155790606,11156
DOV,1d,0.5569090787868367,0.05690907878683671,1144467.687163858,11156
GPC,1d,0.55437774640422,0.054377746404219995,523401.04912154895,11156
LOW,1d,0.553598366431082,0.053598366431081956,6292470.022678379,11156
HST,1d,0.4477754321825252,0.05222456781747481,3685934.6679813555,11156
TYL,1d,0.5513321522602347,0.05133215226023469,140308.47875582645,11156
APD,1d,0.5511401327546769,0.05114013275467688,993604.5452671208,11156
CMCSA,1d,0.5507173704824082,0.05071737048240821,14861020.668070992,11156
D,1d,0.5502414298938113,0.05024142989381131,2001147.5087845107,11156
PH,1d,0.5491084238146369,0.04910842381463687,853232.2449802797,11156
CINF,1d,0.5486335749317146,0.04863357493171461,478732.4877196128,11156
KMB,1d,0.5455781948237145,0.0455781948237145,1535845.3771961275,11156
HAS,1d,0.5451229063879286,0.045122906387928596,1004547.0653460021,11156
PPG,1d,0.5445751798133663,0.04457517981336634,1355495.4229114377,11156
EFX,1d,0.5444830693268076,0.04448306932680757,551485.8163320187,11156
UDR,1d,0.5424707183168002,0.04247071831680016,912317.8331839369,11156
WBA,1d,0.5416122186536017,0.04161221865360165,4021927.1375941196,11156
PPL,1d,0.5405399329012148,0.040539932901214826,2265062.485389028,11156
SWK,1d,0.5403174399698023,0.040317439969802304,668323.5633739692,11156
PHM,1d,0.5398311879949667,0.039831187994966655,3059838.3406238793,11156
J,1d,0.5389236908853149,0.03892369088531489,636342.9520437432,11156
EQT,1d,0.5384309302065632,0.038430930206563185,2047708.145392614,11156
IPG,1d,0.5380201291535476,0.03802012915354758,2612708.110164934,11156
FMC,1d,0.535849490331399,0.03584949033139895,1053421.505109358,11156
FITB,1d,0.5324500612050262,0.03245006120502625,4202354.687880961,11156
DUK,1d,0.5320386621257268,0.03203866212572681,1821260.8745966295,11156
PCAR,1d,0.5313141710437611,0.03131417104376111,2643281.490319111,11156
L,1d,0.529007046677917,0.02900704667791698,1564066.872445321,11156
RHI,1d,0.5265622852458735,0.02656228524587345,785041.7318931516,11156
AMAT,1d,0.5254659366246807,0.025465936624680663,17823291.39808175,11156
CAG,1d,0.5220115545936477,0.022011554593647675,2589073.8535317318,11156
JPM,1d,0.5219792587075927,0.021979258707592653,11964242.455360344,11156
ADM,1d,0.519575176275774,0.019575176275773987,2928417.8262818214,11156
LEN,1d,0.5188863152793751,0.01888631527937512,2093309.1271064898,11156
HES,1d,0.4815479104991423,0.018452089500857694,2228873.019541054,11156
TSN,1d,0.5180659182220231,0.01806591822202308,1806314.1336500538,11156
ADI,1d,0.5158445693710091,0.015844569371009087,2290677.5673180353,11156
NTRS,1d,0.5149097309755044,0.01490973097550441,976706.0152384368,11156
OMC,1d,0.5148400628251589,0.014840062825158928,1464608.6912871997,11156
AMD,1d,0.485296503662182,0.014703496337817978,19389255.16825027,11156
VTRS,1d,0.5094285826867189,0.009428582686718867,3554037.258515597,11156
NUE,1d,0.5087961310613116,0.008796131061311607,2279490.275367515,11156
RF,1d,0.508498535499932,0.008498535499931958,6234711.315346003,11156
MAS,1d,0.5045576228610552,0.0045576228610552105,2391074.099677304,11156
CMA,1d,0.5036830479989105,0.0036830479989105047,1165149.6366081033,11156
INTC,1d,0.4972253528133411,0.002774647186658874,50353938.85711724,11156
STT,1d,0.49774733212927763,0.002252667870722369,2075370.8150770885,11156
HBAN,1d,0.4999111602254663,8.883977453372216e-05,5205105.334259591,11156
NDSN,1d,0.5525425643923711,0.05254256439237115,201471.8761990139,11155
TFC,1d,0.4998965314445203,0.00010346855547971323,2562819.4580008965,11155
WELL,1d,0.513366455917716,0.013366455917716014,884043.5039447732,11154
AON,1d,0.5750990499172169,0.07509904991721694,1022238.8908403134,11103
GL,1d,0.5403827963628198,0.04038279636281983,793178.3568705755,11018
OKE,1d,0.512286148552833,0.012286148552833054,1251584.5914866582,11018
KLAC,1d,0.5278881744899221,0.02788817448992209,2705185.0360483066,11013
CSX,1d,0.547327348656653,0.047327348656653,18824083.546521146,10995
PSA,1d,0.5646959832373125,0.06469598323731252,489011.4542558034,10985
NKE,1d,0.5553554785383007,0.055355478538300695,11628603.108418368,10976
AAPL,1d,0.5669621297505206,0.06696212975052063,318767547.54741067,10968
BRO,1d,0.6110574262267426,0.11105742622674264,803730.4517250847,10927
UHS,1d,0.5185020868816852,0.018502086881685198,791150.0121016166,10825
HD,1d,0.5769304086248017,0.07693040862480172,7423473.582660355,10773
BAX,1d,0.5406734121488653,0.04067341214886533,4250498.74181243,10748
NOC,1d,0.5549230929884342,0.05492309298843423,1109494.1883584042,10703
SO,1d,0.5493852328981762,0.0493852328981762,3042870.3129029246,10703
ROK,1d,0.5366778955502653,0.03667789555026535,759729.974025974,10703
LHX,1d,0.5326169239547306,0.03261692395473059,808621.5864710829,10703
OXY,1d,0.47281708128454203,0.02718291871545797,5140774.720265347,10703
SLB,1d,0.4744973394604017,0.02550266053959832,6599858.069326357,10703
GLW,1d,0.5233728525142809,0.023372852514280895,6676859.414463235,10703
HUM,1d,0.522382896366001,0.022382896366000993,1136287.6918620947,10703
COP,1d,0.5041457824703791,0.004145782470379111,6166918.2597402595,10703
WMB,1d,0.49825696813740955,0.0017430318625904495,4794881.2304961225,10703
VLO,1d,0.5160789312974102,0.016078931297410226,4711336.8827321995,10702
CI,1d,0.5388593136172696,0.038859313617269575,2338425.3036368764,10641
BBWI,1d,0.4902114584162382,0.0097885415837618,3426036.61231203,10640
NSC,1d,0.5473072212353066,0.04730722123530662,1563787.6893753537,10598
COO,1d,0.5643230416950415,0.06432304169504155,1229197.164446574,10435
AMGN,1d,0.5375751973577853,0.03757519735778525,7871100.828510597,10333
RJF,1d,0.5473521630431575,0.04735216304315748,778536.7098711615,10323
CAH,1d,0.5072863727557265,0.007286372755726522,1713536.4444660195,10300
CTAS,1d,0.581098432620609,0.081098432620609,624263.4823598018,10289
PAYX,1d,0.5589795979612425,0.058979597961242525,2111874.838681447,10284
BEN,1d,0.5155785285851332,0.0155785285851332,2383894.04724793,10265
AOS,1d,0.5371854992974979,0.037185499297497926,833777.184405458,10260
VZ,1d,0.47444546659050746,0.02555453340949254,9372834.067292646,10224
T,1d,0.4903837142843865,0.009616285715613515,20394589.000684664,10224
JBHT,1d,0.5569574337713478,0.056957433771347765,930332.6420815807,10223
ATO,1d,0.5446044921400406,0.044604492140040586,315167.00558878324,10199
LRCX,1d,0.5284512141316011,0.02845121413160112,2159468.528189911,10110
MU,1d,0.495883060650402,0.004116939349598003,15815061.792488355,10091
AJG,1d,0.5915668310393841,0.09156683103938412,479748.21809882915,10078
AME,1d,0.6000878552919484,0.10008785529194841,857502.1904951283,10058
